n_run,conf,m,grid_size,in0_storage_type,in1_storage_type,out_storage_type,dtype,math_fidelity,conversion_in0,conversion_in1,transfer_in0,transfer_in1,tilization_in0,tilization_in1,first_run,second_run,compile_time
48,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00045990943908691406,0.0003077983856201172,0.003499269485473633,0.0034236907958984375,0.2990992069244385,0.0006787776947021484,0.6038808822631836,0.0011906623840332031,0.6026902198791504
48,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004508495330810547,0.0003142356872558594,0.0077304840087890625,0.0075910091400146484,0.2906043529510498,0.0014400482177734375,0.6106836795806885,0.0024747848510742188,0.6082088947296143
48,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000396728515625,0.00031948089599609375,0.013201236724853516,0.013248205184936523,0.28457045555114746,0.002099752426147461,0.5975403785705566,0.0047607421875,0.5927796363830566
49,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005116462707519531,0.00034880638122558594,0.0002808570861816406,0.00021505355834960938,0.30577707290649414,0.0003032684326171875,0.5771379470825195,0.00037384033203125,0.5767641067504883
49,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011126995086669922,0.00031566619873046875,0.00041484832763671875,0.00036597251892089844,0.2936568260192871,0.0002923011779785156,0.6073880195617676,0.00036787986755371094,0.6070201396942139
49,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.004959821701049805,0.0003731250762939453,0.002220630645751953,0.0009410381317138672,0.2935764789581299,0.00037360191345214844,0.6046502590179443,0.0005066394805908203,0.6041436195373535
49,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00048041343688964844,0.0002799034118652344,0.003562450408935547,0.0034332275390625,0.2867727279663086,0.0007083415985107422,0.6185846328735352,0.0012500286102294922,0.6173346042633057
49,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004162788391113281,0.0003082752227783203,0.007605075836181641,0.007513999938964844,0.2839326858520508,0.0013697147369384766,0.5918021202087402,0.0024886131286621094,0.5893135070800781
49,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004322528839111328,0.0003228187561035156,0.013148069381713867,0.013128280639648438,0.28288698196411133,0.002133607864379883,0.609929084777832,0.0048410892486572266,0.6050879955291748
50,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.004348039627075195,0.00030875205993652344,0.0013535022735595703,0.0002205371856689453,0.3030111789703369,0.0002765655517578125,0.6015911102294922,0.00040650367736816406,0.601184606552124
50,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.010760307312011719,0.0002963542938232422,0.0003757476806640625,0.00035309791564941406,0.3160998821258545,0.0003032684326171875,0.6375479698181152,0.00035262107849121094,0.637195348739624
50,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000354766845703125,0.00036263465881347656,0.0009529590606689453,0.0010666847229003906,0.3123440742492676,0.0003993511199951172,0.6099414825439453,0.0005240440368652344,0.6094174385070801
50,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004673004150390625,0.00030517578125,0.0037381649017333984,0.0034520626068115234,0.28507161140441895,0.0006971359252929688,0.6188433170318604,0.0012192726135253906,0.617624044418335
50,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004444122314453125,0.00030803680419921875,0.007799386978149414,0.0075168609619140625,0.2878708839416504,0.001367330551147461,0.6329233646392822,0.0025014877319335938,0.6304218769073486
50,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00035691261291503906,0.000308990478515625,0.013231515884399414,0.013146400451660156,0.28887391090393066,0.002087831497192383,0.6647422313690186,0.0048024654388427734,0.6599397659301758
51,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0009207725524902344,0.0006005764007568359,0.0049591064453125,0.00042247772216796875,0.3800842761993408,0.0005462169647216797,0.6879277229309082,0.0003802776336669922,0.6875474452972412
51,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.005735158920288086,0.0002892017364501953,0.0052454471588134766,0.00033974647521972656,0.3448050022125244,0.0003204345703125,0.9157493114471436,0.0004444122314453125,0.9153048992156982
51,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005750656127929688,0.0003247261047363281,0.0014357566833496094,0.0012502670288085938,0.36928606033325195,0.0004324913024902344,0.777230978012085,0.000576019287109375,0.7766549587249756
51,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004649162292480469,0.0003108978271484375,0.003703594207763672,0.0035398006439208984,0.312420129776001,0.0007555484771728516,0.6654434204101562,0.0012118816375732422,0.664231538772583
51,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0022842884063720703,0.000335693359375,0.007964372634887695,0.00796055793762207,0.33745288848876953,0.0015556812286376953,0.7993972301483154,0.0026268959045410156,0.7967703342437744
51,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00046443939208984375,0.00031185150146484375,0.013646364212036133,0.013165950775146484,0.28368186950683594,0.0021109580993652344,0.623568058013916,0.004695415496826172,0.6188726425170898
52,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005271434783935547,0.0003070831298828125,0.0002808570861816406,0.0002162456512451172,0.346179723739624,0.00029850006103515625,0.9130146503448486,0.00037169456481933594,0.9126429557800293
52,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.01106405258178711,0.00034427642822265625,0.00041961669921875,0.0003960132598876953,0.301985502243042,0.0003314018249511719,0.6074182987213135,0.0004241466522216797,0.6069941520690918
52,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011992216110229492,0.00032067298889160156,0.0016682147979736328,0.0009860992431640625,0.30225324630737305,0.00037932395935058594,0.5847845077514648,0.0005266666412353516,0.5842578411102295
52,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004189014434814453,0.0003993511199951172,0.003451824188232422,0.003428220748901367,0.28886842727661133,0.0006940364837646484,0.6563289165496826,0.0012180805206298828,0.6551108360290527
52,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003924369812011719,0.0005612373352050781,0.007566213607788086,0.0075724124908447266,0.2859973907470703,0.0013697147369384766,0.5947074890136719,0.002492666244506836,0.592214822769165
52,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00041222572326660156,0.000667572021484375,0.013106584548950195,0.013370990753173828,0.30263257026672363,0.0021250247955322266,0.9042377471923828,0.005051612854003906,0.8991861343383789
53,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004949569702148438,0.0003387928009033203,0.0005741119384765625,0.0002281665802001953,0.2998237609863281,0.0003025531768798828,0.58432936668396,0.0003707408905029297,0.583958625793457
53,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011082172393798828,0.0002810955047607422,0.00038504600524902344,0.00033783912658691406,0.2889552116394043,0.0002593994140625,0.6049709320068359,0.0003733634948730469,0.6045975685119629
53,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0028488636016845703,0.00032448768615722656,0.0012302398681640625,0.0010216236114501953,0.31967949867248535,0.0003466606140136719,0.5843241214752197,0.0005223751068115234,0.5838017463684082
53,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000431060791015625,0.0003075599670410156,0.0035822391510009766,0.0034503936767578125,0.2868473529815674,0.0006949901580810547,0.6149945259094238,0.001186370849609375,0.6138081550598145
53,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00043845176696777344,0.0002758502960205078,0.007623910903930664,0.00755000114440918,0.27868056297302246,0.0013659000396728516,0.5958549976348877,0.0024979114532470703,0.5933570861816406
53,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003921985626220703,0.0003139972686767578,0.013177156448364258,0.013245582580566406,0.2954263687133789,0.0021648406982421875,0.6061084270477295,0.004900455474853516,0.601207971572876
54,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004608631134033203,0.00028634071350097656,0.00025010108947753906,0.00021600723266601562,0.30751729011535645,0.00030040740966796875,0.6116352081298828,0.0005965232849121094,0.6110386848449707
54,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0056972503662109375,0.00035500526428222656,0.0003447532653808594,0.0003676414489746094,0.300537109375,0.0002970695495605469,0.5930838584899902,0.0003764629364013672,0.5927073955535889
54,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.005202770233154297,0.0003190040588378906,0.0010459423065185547,0.0009703636169433594,0.28799867630004883,0.0003933906555175781,0.6818230152130127,0.0005383491516113281,0.6812846660614014
54,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005400180816650391,0.0003502368927001953,0.0037641525268554688,0.003496408462524414,0.2889423370361328,0.0008323192596435547,0.6576461791992188,0.00122833251953125,0.6564178466796875
54,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00043463706970214844,0.00031113624572753906,0.007666587829589844,0.007582664489746094,0.2819359302520752,0.0014162063598632812,0.5858151912689209,0.002524852752685547,0.5832903385162354
54,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00039315223693847656,0.0003638267517089844,0.013228654861450195,0.013154268264770508,0.27797460556030273,0.002079486846923828,0.602341890335083,0.004724740982055664,0.5976171493530273
55,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0015611648559570312,0.0003237724304199219,0.0007522106170654297,0.0002276897430419922,0.31052255630493164,0.0003192424774169922,0.5971007347106934,0.0003724098205566406,0.5967283248901367
55,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.011071205139160156,0.0011591911315917969,0.0004565715789794922,0.0005526542663574219,0.31523966789245605,0.0004622936248779297,0.6423814296722412,0.00036454200744628906,0.6420168876647949
55,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003631114959716797,0.00030493736267089844,0.0009610652923583984,0.00096893310546875,0.3132774829864502,0.0003590583801269531,0.5989820957183838,0.0004889965057373047,0.5984930992126465
55,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005130767822265625,0.0003101825714111328,0.0036249160766601562,0.003476858139038086,0.28191137313842773,0.0006940364837646484,0.5966329574584961,0.0012159347534179688,0.5954170227050781
55,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004227161407470703,0.0003199577331542969,0.007609128952026367,0.0075130462646484375,0.28025245666503906,0.0013821125030517578,0.5866475105285645,0.0025129318237304688,0.584134578704834
55,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003895759582519531,0.00031065940856933594,0.013249635696411133,0.01321554183959961,0.27948665618896484,0.0020999908447265625,0.5912249088287354,0.004881620407104492,0.5863432884216309
56,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005071163177490234,0.0003020763397216797,0.00028204917907714844,0.0002129077911376953,0.3004300594329834,0.000301361083984375,0.5698950290679932,0.00037789344787597656,0.5695171356201172
56,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.008365392684936523,0.00028824806213378906,0.0005624294281005859,0.0004956722259521484,0.3022584915161133,0.00042366981506347656,0.8864092826843262,0.0003666877746582031,0.886042594909668
56,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.006559848785400391,0.0003085136413574219,0.0012102127075195312,0.0009591579437255859,0.2924985885620117,0.0003612041473388672,0.6408147811889648,0.0005517005920410156,0.6402630805969238
56,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003445148468017578,0.00031256675720214844,0.0035920143127441406,0.0034761428833007812,0.2988295555114746,0.0007145404815673828,0.5989131927490234,0.0012209415435791016,0.5976922512054443
56,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003838539123535156,0.00035643577575683594,0.007703304290771484,0.008107423782348633,0.32906174659729004,0.0015387535095214844,0.6240911483764648,0.0025072097778320312,0.6215839385986328
56,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00037360191345214844,0.00034689903259277344,0.014432430267333984,0.01369619369506836,0.30303359031677246,0.0022177696228027344,0.6569516658782959,0.0047092437744140625,0.6522424221038818
57,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004520416259765625,0.00028061866760253906,0.00023746490478515625,0.0002167224884033203,0.30396246910095215,0.00029754638671875,0.6245193481445312,0.00035071372985839844,0.6241686344146729
57,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.006902456283569336,0.0003094673156738281,0.0004520416259765625,0.00036597251892089844,0.30440807342529297,0.0002808570861816406,0.6909177303314209,0.00037026405334472656,0.6905474662780762
57,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00035881996154785156,0.000316619873046875,0.0009548664093017578,0.0009312629699707031,0.28725624084472656,0.000331878662109375,0.5852200984954834,0.0005278587341308594,0.5846922397613525
57,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.000453948974609375,0.00032782554626464844,0.0038793087005615234,0.00356292724609375,0.3008885383605957,0.0006935596466064453,0.6554296016693115,0.001188516616821289,0.6542410850524902
57,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003733634948730469,0.00032067298889160156,0.007684230804443359,0.007559299468994141,0.2926452159881592,0.0013735294342041016,0.6908485889434814,0.002687692642211914,0.6881608963012695
57,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00048351287841796875,0.00037288665771484375,0.014168262481689453,0.013847827911376953,0.318556547164917,0.002421855926513672,0.7084751129150391,0.0048978328704833984,0.7035772800445557
58,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004951953887939453,0.00032901763916015625,0.0002646446228027344,0.0002243518829345703,0.307053804397583,0.00029587745666503906,0.5728538036346436,0.00037169456481933594,0.5724821090698242
58,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.006783485412597656,0.0003077983856201172,0.004652738571166992,0.00036978721618652344,0.31287407875061035,0.0002906322479248047,0.6669814586639404,0.0003669261932373047,0.6666145324707031
58,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004229545593261719,0.000308990478515625,0.0043735504150390625,0.0009584426879882812,0.30562329292297363,0.00036907196044921875,0.6724064350128174,0.0005753040313720703,0.6718311309814453
58,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0006351470947265625,0.0003266334533691406,0.003744840621948242,0.0034220218658447266,0.3012537956237793,0.0007262229919433594,0.600348711013794,0.0012242794036865234,0.5991244316101074
58,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00042366981506347656,0.0003197193145751953,0.00752568244934082,0.007542610168457031,0.28240323066711426,0.0013866424560546875,0.5857765674591064,0.002553224563598633,0.5832233428955078
58,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00044727325439453125,0.00031065940856933594,0.013292551040649414,0.013193607330322266,0.2812833786010742,0.0020973682403564453,0.5953307151794434,0.0046901702880859375,0.5906405448913574
59,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005459785461425781,0.00035119056701660156,0.00021886825561523438,0.000263214111328125,0.3583815097808838,0.00041794776916503906,0.6896529197692871,0.0003719329833984375,0.6892809867858887
59,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.009353876113891602,0.00028634071350097656,0.0004756450653076172,0.00036835670471191406,0.3081698417663574,0.00026154518127441406,0.5958328247070312,0.0005114078521728516,0.5953214168548584
59,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.008959054946899414,0.0003027915954589844,0.0009832382202148438,0.0010268688201904297,0.2823910713195801,0.0003657341003417969,0.5925278663635254,0.0005254745483398438,0.5920023918151855
59,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0039958953857421875,0.00030994415283203125,0.0041391849517822266,0.0034439563751220703,0.30468297004699707,0.0007038116455078125,0.6431424617767334,0.0012340545654296875,0.6419084072113037
59,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004429817199707031,0.0003151893615722656,0.007559776306152344,0.007888555526733398,0.30913305282592773,0.0014257431030273438,0.6557376384735107,0.002470254898071289,0.6532673835754395
59,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004477500915527344,0.00033164024353027344,0.013108015060424805,0.013998031616210938,0.29847049713134766,0.0021555423736572266,0.6589808464050293,0.00490117073059082,0.6540796756744385
60,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003998279571533203,0.0005517005920410156,0.00020837783813476562,0.00022864341735839844,0.311481237411499,0.0003008842468261719,0.5827231407165527,0.0003376007080078125,0.5823855400085449
60,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.01114201545715332,0.00032782554626464844,0.0031850337982177734,0.00038313865661621094,0.32577037811279297,0.0003037452697753906,0.584130048751831,0.0004374980926513672,0.5836925506591797
60,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.008167743682861328,0.0003180503845214844,0.0010330677032470703,0.0009653568267822266,0.27707457542419434,0.0003342628479003906,0.6250383853912354,0.0004818439483642578,0.6245565414428711
60,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0030002593994140625,0.0003070831298828125,0.003591775894165039,0.003397703170776367,0.31380248069763184,0.0006792545318603516,0.6549935340881348,0.0012311935424804688,0.6537623405456543
60,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003840923309326172,0.0003020763397216797,0.007894277572631836,0.0075206756591796875,0.2972080707550049,0.0014023780822753906,0.6148102283477783,0.0025472640991210938,0.6122629642486572
60,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00038933753967285156,0.0003113746643066406,0.01358652114868164,0.013190031051635742,0.2866988182067871,0.002079486846923828,0.6015756130218506,0.004892826080322266,0.5966827869415283
61,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0005517005920410156,0.0003235340118408203,0.0003006458282470703,0.0002205371856689453,0.3511645793914795,0.0003070831298828125,0.5861055850982666,0.00046181678771972656,0.5856437683105469
61,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.005670785903930664,0.0003304481506347656,0.005551338195800781,0.0003795623779296875,0.3081018924713135,0.0003139972686767578,0.5940237045288086,0.0003681182861328125,0.5936555862426758
61,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0010275840759277344,0.00031304359436035156,0.003894329071044922,0.001031637191772461,0.2852797508239746,0.0003561973571777344,0.5953779220581055,0.0005106925964355469,0.5948672294616699
61,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004951953887939453,0.0003108978271484375,0.003538846969604492,0.003450155258178711,0.2863764762878418,0.0006892681121826172,0.5930118560791016,0.0012049674987792969,0.5918068885803223
61,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00040721893310546875,0.00030684471130371094,0.007578849792480469,0.00756525993347168,0.2927052974700928,0.0014116764068603516,0.5797524452209473,0.0024683475494384766,0.5772840976715088
61,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004761219024658203,0.0003192424774169922,0.01318216323852539,0.013160467147827148,0.27993059158325195,0.002044200897216797,0.6008956432342529,0.004676342010498047,0.5962193012237549
62,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0007414817810058594,0.00031065940856933594,0.0004334449768066406,0.0002601146697998047,0.308990478515625,0.0002923011779785156,0.6112983226776123,0.0006613731384277344,0.6106369495391846
62,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.00040841102600097656,0.0003330707550048828,0.000469207763671875,0.0004649162292480469,0.35845947265625,0.0002887248992919922,0.6381103992462158,0.0003685951232910156,0.6377418041229248
62,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.005481243133544922,0.00031638145446777344,0.0011742115020751953,0.0009701251983642578,0.29291772842407227,0.00037789344787597656,0.6026701927185059,0.0005218982696533203,0.6021482944488525
62,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004341602325439453,0.00030350685119628906,0.0036695003509521484,0.0034797191619873047,0.2965545654296875,0.000698089599609375,0.6021020412445068,0.001188039779663086,0.6009140014648438
62,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0003838539123535156,0.00031948089599609375,0.007660865783691406,0.0076961517333984375,0.3370497226715088,0.001478433609008789,0.6154928207397461,0.0025205612182617188,0.6129722595214844
62,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.004776477813720703,0.0003707408905029297,0.01331782341003418,0.01314544677734375,0.2884228229522705,0.002095460891723633,0.6208419799804688,0.004720926284790039,0.6161210536956787
63,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004315376281738281,0.0003056526184082031,0.000209808349609375,0.00021600723266601562,0.30118513107299805,0.0002925395965576172,0.5618157386779785,0.0003654956817626953,0.5614502429962158
63,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0039632320404052734,0.00030994415283203125,0.007102012634277344,0.0003724098205566406,0.29441380500793457,0.0002956390380859375,0.6044056415557861,0.00036835670471191406,0.6040372848510742
63,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0023851394653320312,0.0003135204315185547,0.0036678314208984375,0.0009632110595703125,0.290477991104126,0.000370025634765625,0.5820064544677734,0.0005295276641845703,0.5814769268035889
63,f16_m2,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004074573516845703,0.0003108978271484375,0.0034279823303222656,0.003484964370727539,0.3000771999359131,0.0007030963897705078,0.6938025951385498,0.0011959075927734375,0.6926066875457764
63,f16_m2,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004904270172119141,0.0003426074981689453,0.007636547088623047,0.00809478759765625,0.35629749298095703,0.0014729499816894531,0.6549942493438721,0.002476930618286133,0.6525173187255859
63,f16_m2,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0004456043243408203,0.0003752708435058594,0.014206171035766602,0.01313638687133789,0.2811305522918701,0.0020754337310791016,0.6109364032745361,0.004927873611450195,0.6060085296630859
64,f16_m2,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.0007731914520263672,0.00030994415283203125,0.0003800392150878906,0.00019216537475585938,0.3446238040924072,0.00027179718017578125,0.5794477462768555,0.0003726482391357422,0.5790750980377197
64,f16_m2,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.010763883590698242,0.00036978721618652344,0.0003902912139892578,0.0003743171691894531,0.2868802547454834,0.00030350685119628906,0.5984447002410889,0.0003349781036376953,0.5981097221374512
64,f16_m2,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi2,0.005198478698730469,0.0003147125244140625,0.0011322498321533203,0.0009670257568359375,0.31947970390319824,0.0003707408905029297,0.9759566783905029,0.0005896091461181641,0.9753670692443848
